Tweet Content,Sentiment,Label,Preprocessed_Tweet
MANIFESTATIONS WORKK. NOW IT'S TIME TO MANIFEST LENI ROBREDO FOR PRESIDENT 🌸💗💖,Positive,Non-hate,"['manifestations', 'workk', 'time', 'manifest', 'president']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Billymoco, isang Online Seller, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan.

Frame by: Japet Hosiah Peña
Edited by: Ron Vincent Dumalay

#LeniKiko2022
#KulayRosasAngBukas
#KPOPstans4leni https://t.co/9G0Q1bTLF8",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'billymoco', 'online', 'seller', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'frame', 'japet', 'hosiah', 'pena', 'edited', 'ron', 'vincent', 'dumalay']"
Gusto ko nang sumweldo sa akinse na si Leni Robredo ang presidente. 💖💚,Positive,Non-hate,"['nang', 'sumweldo', 'akinse', 'si', 'presidente']"
Leni Robredo MUST win.,Positive,Non-hate,"['must', 'win']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!

Ako si Ja, isang Ahgase, nakikiisa sa pagsuporta kay VP Leni Robredo, Sen. Kiko Pangilinan at Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. 

https://t.co/F9LT59YuLc
#IpanaloParaSaLahat
#LetLeniKikoLead https://t.co/oCP7614G3Y",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'ja', 'ahgase', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"Leni Robredo but Yor Forger mode 
#SPYxFamily #LetLeniKikoLead #Ipana10NatinParaSaLahat 
Angat Buhay Lahat 🎀🌷🌸 https://t.co/S7LWkff8qb",Positive,Non-hate,"['forger', 'mode', 'angat', 'buhay']"
Dahil si Leni Robredo ang nagiisanag liwanag sa dilim #TaraNaKayLeni #PiliPinasDebates2022 https://t.co/GXZw4bMVPV,Positive,Non-hate,"['si', 'nagiisanag', 'liwanag', 'dilim']"
BongBong Marcos! ♥️ FTW,Positive,Non-hate,['ftw']
"Whether Leni Robredo and Kiko Pangilinan wins the election or not. We should be proud of ourselves that we still choose the right side. Sa lahat ng paninira you're still able to stay in the right side. Be proud mga kakampinks🌸 
We will win for sure! ✊💗
#LeniKikoAllTheWay2022 https://t.co/VYRQeQcE4J",Positive,Non-hate,"['whether', 'kiko', 'pangilinan', 'wins', 'election', 'proud', 'still', 'choose', 'right', 'side', 'paninira', 'still', 'able', 'stay', 'right', 'side', 'proud', 'win', 'sure']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Shane isang Carat, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'shane', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!"" 🌸

Ako si B isang Iskolar ng Bayan, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. ✊🏼 https://t.co/b64iUaVlbt",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'iskolar', 'bayan', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"@iampinglacson I'm here to support you senator ping lacson, you deserve to be a president!",Positive,Non-hate,"[""i'm"", 'support', 'senator', 'deserve', 'president']"
"Ang President, Leni Robredo! Bose Presidente Kiko Pangilinan! 
Sa #GobyernongTapatAngatBuhayLahat 💞💞

#LeniKikoAllTheWay2022 https://t.co/JRaVuxB6mK",Positive,Non-hate,"['president', 'bose', 'presidente', 'kiko', 'pangilinan']"
"Just because Aiai did not supported Leni Robredo all negativity are labelled on her? For all she is, Aiai is one of the most respectable snd bankable artist our nation have...
https://t.co/LXYd3Ak0Tc",Positive,Non-hate,"['aiai', 'supported', 'negativity', 'labelled', 'aiai', 'one', 'respectable', 'snd', 'bankable', 'artist', 'nation']"
"“Mga kababayan, summon the warrior in you and rally behind Inday Sara and BongBong Marcos to ensure their success in bringing our country to its full glory!”

-@pusanggala007 - 

#UNiTeamBBMSARA 
#BBMSARA2022 
#NewProfilePic https://t.co/R4Sd7OfZHF",Positive,Non-hate,"['kababayan', 'summon', 'warrior', 'rally', 'behind', 'inday', 'sara', 'ensure', 'success', 'bringing', 'country', 'full', 'glory']"
@thekiarasworld Now I know that not all of these I should say 2.6million INC voters belong to the one being endorsed by their head of church. I salute to all INC members who stand by truth and integrity of the next to become the president and that is Leni Robredo.,Positive,Non-hate,"['know', 'say', 'million', 'inc', 'voters', 'belong', 'one', 'endorsed', 'head', 'church', 'salute', 'inc', 'members', 'stand', 'truth', 'integrity', 'next', 'become', 'president']"
"Ping Lacson Ang may Plano sa bansa

#KayPingSigurado
#HindiSayangAngBotoMgo
#PiliPinasDebates2022 https://t.co/fGq1i5OuhG",Positive,Non-hate,"['plano', 'bansa']"
"@dfenderwoborder Pls watch &amp; share.  Ang galing!
Charlotte Ferguson for Leni Robredo.

https://t.co/qF546mnVeh",Positive,Non-hate,"['pls', 'watch', 'amp', 'share', 'galing', 'charlotte', 'ferguson']"
bongbong marcos dot com,Neutral,Non-hate,"['dot', 'com']"
Grabe pala talaga yung actions ni Leni Robredo nung start ng pandemic ano. Na-overwhelm ako.,Neutral,Non-hate,"['grabe', 'pala', 'talaga', 'yung', 'actions', 'nung', 'start', 'pandemic', 'na-overwhelm']"
"“Ngayong darating na halalan, ang tatanglaw sa buong bayan; ilaw ng tahanan.” — VP Leni Robredo 😭💗🙌🏻",Neutral,Non-hate,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']"
"For this COMELEC debate:

Valedictorian: Leni Robredo
Salutatorian: Leody De Guzman
1st Honorable Mention: Ping Lacson, Isko Moreno
Best in Religion: Manny Pacquiao
Best in Conduct: Gonzales, Mangondato
Not Listening: Ernesto Abella
Noisy: Joey Montemayor
Absent: Mr. Marcos",Neutral,Non-hate,"['comelec', 'debate', 'valedictorian', 'salutatorian', 'st', 'honorable', 'mention', 'best', 'religion', 'best', 'conduct', 'listening', 'ernesto', 'noisy', 'joey', 'absent', 'mr']"
"Focus on the ball kakampinks

President Leni Robredo",Neutral,Non-hate,"['focus', 'ball', 'kakampinks', 'president']"
"Sir Bongbong Marcos is as sharp as a tack. The pitch of his arguments is logical. He can definitely pull off any questions without spitting toxicity! 🙌✌️❤️
#BBMFORPRESIDENT2022
#SMNIpresidentialdebate https://t.co/2FzzrKZMe9",Neutral,Non-hate,"['sir', 'sharp', 'tack', 'pitch', 'arguments', 'logical', 'definitely', 'pull', 'questions', 'without', 'spitting', 'toxicity']"
"Petition na ipatanggal ang face mask ni bongbong marcos.

#ManggagawaVSMagnanakaw",Neutral,Non-hate,"['petition', 'ipatanggal', 'face', 'mask']"
President Leni Robredo 🌸💕,Neutral,Non-hate,['president']
"Please Enlighten me, why do people wants to vote for Leni Robredo??",Neutral,Non-hate,"['please', 'enlighten', 'people', 'wants', 'vote']"
"11:59 || LAST MINUTE OF THE CAMPAIGN. 

PRESIDENT LENI ROBREDO AND VICE PRESIDENT KIKO PANGILINAN ON MAY 9, 2022 ELECTION! ✊🌸

Salamat sa makabuluhang kampanya. It's now written in HERstory.🌷 #LetLeniKikoLead",Neutral,Non-hate,"['last', 'minute', 'campaign', 'president', 'vice', 'president', 'kiko', 'pangilinan', 'election', 'salamat', 'makabuluhang', 'kampanya', 'written']"
new challenge take a shot every time bongbong marcos says unite o pagkakaisa in a public event,Neutral,Non-hate,"['new', 'challenge', 'take', 'shot', 'every', 'time', 'says', 'unite', 'pagkakaisa', 'public', 'event']"
"Senator @MannyPacquiao alludes to Bongbong Marcos Jr's family's refusal to settle their P 203-billion estate tax:

""Ultimo pagbabayad nga ng tax hindi nasusunod eh. Desisyon na nga ng Supreme Court.""",Neutral,Non-hate,"['senator', 'alludes', ""jr's"", ""family's"", 'refusal', 'settle', 'billion', 'estate', 'tax', 'ultimo', 'pagbabayad', 'nga', 'tax', 'nasusunod', 'eh', 'desisyon', 'nga', 'supreme', 'court']"
Sana matupad yung pangarap ni Tatay Reynaldo De Jesus na makita nya si President Leni Robredo sa #MakatiIsPink,Neutral,Non-hate,"['sana', 'matupad', 'yung', 'pangarap', 'tatay', 'reynaldo', 'jesus', 'nya', 'si', 'president']"
UNTVNewsRescue: RT Naghain na ng kanyang COC si Senator Francis “Kiko” Pangilinan bilang running mate ni presidential aspirant at incumbent Vice President Leni Robredo. https://t.co/brvSbzcGOx,Neutral,Non-hate,"['untvnewsrescue', 'naghain', 'coc', 'si', 'senator', 'francis', 'kiko', 'pangilinan', 'running', 'mate', 'presidential', 'aspirant', 'incumbent', 'vice', 'president']"
"2 DAYS TO GO | 10 LENI ROBREDO

#Ipana7oNa10ParaSaLahat 
#LeniKiko2022 
#GobyernongTapatAngatBuhayLahat https://t.co/xhY1IFaLm9",Neutral,Non-hate,['days']
"Narito ang dalawang pangakong binitiwan ni Jose Montemayor, Jr. sakaling siya ang ibotong susunod na pangulo ng bansa. #Halalan2022 #PiliPinasDebates2022 

BASAHIN ang buong ulat: https://t.co/etRHZeXozD https://t.co/3G0Rwov87t",Neutral,Non-hate,"['dalawang', 'pangakong', 'binitiwan', 'sakaling', 'ibotong', 'susunod', 'pangulo', 'bansa', 'basahin', 'buong', 'ulat']"
"Manny Pacquiao: Wala na magiging squatter. Lahat may condo.
Leni Robredo: Ang pinakaunang economic policy ko, pahintuin ang pandemya.

Dammit! Why didn't I think of that?",Neutral,Non-hate,"['wala', 'magiging', 'squatter', 'condo', 'pinakaunang', 'economic', 'policy', 'pahintuin', 'pandemya', 'dammit', 'think']"
"Ako si Mc Jay Zabala isa sa kabataan na nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan!",Neutral,Non-hate,"['si', 'mc', 'jay', 'zabala', 'kabataan', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']"
"Answering question if he's willing to make PH as member of the Quad, Bongbong Marcos said it depends if it's advantageous for the country.

Marcos also says the Philippines must have its own policy and not be included in foreign policies. @manilabulletin",Neutral,Non-hate,"['answering', 'question', ""he's"", 'willing', 'make', 'ph', 'member', 'quad', 'said', 'depends', 'advantageous', 'country', 'also', 'says', 'philippines', 'must', 'policy', 'included', 'foreign', 'policies']"
"I don't know much about Vice President Leni Robredo, could someone please tell me why i should vote her for President?",Neutral,Non-hate,"['know', 'much', 'vice', 'president', 'could', 'someone', 'please', 'tell', 'vote', 'president']"
"#MakatiisPink I Vote for Leni Robredo For President Of The Philippines because she has a clean track record, transparency, at marunong tumingin sa mga nasa laylayan. Because each and everyone of us, every Filipino wants the same thing 🫵🏼 🇵🇭a clearer government.  🌸🌸🌸🌸🌸🌸🌸 https://t.co/4LVqIB3VfL",Neutral,Non-hate,"['vote', 'president', 'philippines', 'clean', 'track', 'record', 'transparency', 'marunong', 'tumingin', 'nasa', 'laylayan', 'everyone', 'us', 'every', 'filipino', 'wants', 'thing', 'clearer', 'government']"
"I’m so friggn tired but here’s @DeeDemmel, law student + head of Robredo people’s council butuan and agusan del norte, and she just helped mount two leni sorties in caraga (butuan w/ 10k attendees + agusan del sur w/ 70k) so maybe i should complain less about being tired!!! https://t.co/frZ53jYyKq",Neutral,Non-hate,"[""i'm"", 'friggn', 'tired', ""here's"", 'law', 'student', 'head', ""people's"", 'council', 'butuan', 'agusan', 'del', 'norte', 'helped', 'mount', 'two', 'sorties', 'caraga', 'butuan', 'attendees', 'agusan', 'del', 'sur', 'maybe', 'complain', 'less', 'tired']"
kay leni tayo 🎶 (kay robredo!🗣️),Neutral,Non-hate,"['kay', 'kay']"
"Prof. Clarita Carlos is right, the shift to a Parliamentary system can pivot us to Norberto Gonzales' and Ka Leody's suggestion that the Government pay for the campaign. But as of now, I strongly disagree with their suggestion.  #SMNI #SMNIpresidentialdebate",Neutral,Non-hate,"['prof', 'clarita', 'carlos', 'right', 'shift', 'parliamentary', 'system', 'pivot', 'us', ""leody's"", 'suggestion', 'government', 'pay', 'campaign', 'strongly', 'disagree', 'suggestion']"
@smninews BBM Bongbong Marcos Jr is my president #SMNIpresidentialdebate,Neutral,Non-hate,"['bbm', 'president']"
"#NagaIsPink #BicolIsPink 
President leni robredo https://t.co/d4gUwLCp6t",Neutral,Non-hate,['president']
"Ka Leody De Guzman, Sen. Ping Lacson, and VP Leni Robredo deserve the presidency than BBM who was always absent.",Neutral,Non-hate,"['sen', 'vp', 'deserve', 'presidency', 'bbm', 'always', 'absent']"
I am sorry Leni Robredo but you failed the Filipinos. How will you depend the people of the Philippines kung ikaw hindi mo kaya yung mga live interviews and debates so what more pa if yourself elected as President. #SMNIpresidentialdebate,Neutral,Non-hate,"['sorry', 'failed', 'filipinos', 'depend', 'people', 'philippines', 'yung', 'live', 'interviews', 'debates', 'elected', 'president']"
"Pagdating sa climate change at renewable energy, nais ayusin ni Leni Robredo ang roadmap ng Pilipinas papunta sa pagiging isang carbon neutral country. 

#TaraNaKayLeni 
#PiliPinasDebates2022 https://t.co/7PnSCx2V14",Neutral,Non-hate,"['pagdating', 'climate', 'change', 'renewable', 'energy', 'ayusin', 'roadmap', 'pilipinas', 'papunta', 'pagiging', 'carbon', 'neutral', 'country']"
"Ang video clip ni Isko Moreno na umiiyak ay kuha noong Hulyo 2019 sa programang 'Saksi sa Dobol B' ng DZBB ng GMA matapos mabanggit sa programa ang TV host na si German Moreno, ang itinuturing niyang pangalawang ama https://t.co/YYcPJwbxyC",Neutral,Non-hate,"['video', 'clip', 'umiiyak', 'kuha', 'noong', 'hulyo', 'programang', 'saksi', 'dobol', 'dzbb', 'gma', 'matapos', 'mabanggit', 'programa', 'tv', 'host', 'si', 'german', 'itinuturing', 'pangalawang', 'ama']"
"Vice President Leni Robredo’s choice of venue, Makati City, for her miting de avance was a practical choice for her supporters since it is easily accessible for some one million supporters originally expected to attend. 

https://t.co/QJAWwDHreS | via @MB_RAntonio",Neutral,Non-hate,"['vice', 'president', ""robredo's"", 'choice', 'venue', 'makati', 'city', 'miting', 'avance', 'practical', 'choice', 'supporters', 'since', 'easily', 'accessible', 'one', 'million', 'supporters', 'originally', 'expected', 'attend', 'via']"
"NOW: As all other presidential candidates face-off in Comelec debate, frontrunner Bongbong Marcos meets with governors of several provinces nationwide who have committed their support to his candidacy #BilangPilipino2022 @PhilippineStar https://t.co/Wr0A9C2k2l",Neutral,Non-hate,"['presidential', 'candidates', 'face-off', 'comelec', 'debate', 'frontrunner', 'meets', 'governors', 'several', 'provinces', 'nationwide', 'committed', 'support', 'candidacy']"
Lets vote Bongbong Marcos for President (#7 sa balota)and Mayor Inday Sara Duterte for Vice President( #4 sa balota) ❤️💚✌️👊,Neutral,Non-hate,"['lets', 'vote', 'president', 'balota)and', 'inday', 'sara', 'duterte', 'vice', 'president', 'balota']"
"“Ang aking pakiusap ngayon, mga mahal kong kababayan, walang bibitw. Kasama kayo sa pagtatag ng isang gobyernong tapat sa May 9. At pag nai-angat natin ang lahat, lalo na ang mga nasa laylayan, gigising tayo sa kulay rosas na bukas,” she continued. (Screenshots/VP Leni Robredo)",Neutral,Non-hate,"['pakiusap', 'mahal', 'kababayan', 'bibitw', 'kasama', 'kayo', 'pagtatag', 'gobyernong', 'tapat', 'pag', 'nai-angat', 'natin', 'lalo', 'nasa', 'laylayan', 'gigising', 'kulay', 'rosas', 'bukas', 'continued', 'screenshots/vp']"
"Hay naku. Bakit kasi nasa Pangasinan ako ngayon at wala sa Baguio? Edi sana nagtaas din ako ng placard kanina tapos ang nakalagay ""hindi boto sa jowa ng kaibigan pero boto kay Leni Robredo for president.""",Neutral,Non-hate,"['hay', 'naku', 'kasi', 'nasa', 'pangasinan', 'wala', 'baguio', 'edi', 'sana', 'nagtaas', 'placard', 'kanina', 'tapos', 'nakalagay', 'boto', 'jowa', 'kaibigan', 'boto', 'kay', 'president']"
"Once again, CEAT comes together in support of Vice President Maria Leonor ""Leni"" Robredo and Sen. Francis ""Kiko"" Pangilinan for President and Vice President, respectively, in the 2022 National Elections.

1/ https://t.co/5pa2e6dgHI",Neutral,Non-hate,"['ceat', 'comes', 'together', 'support', 'vice', 'president', 'maria', 'leonor', 'sen', 'francis', 'kiko', 'pangilinan', 'president', 'vice', 'president', 'respectively', 'national', 'elections']"
"@magnoliabb06 @Undercoversam93 @datumx11 #PilipinasIsPink Philippines #MakatiIsPink #NagaisPink #RosasAngKulayNgBukas #LeniKiko2022 
Leni Robredo
#LeniIsOurPresident #KikoIsOurVP
Kiko Pangilinan
#LeniKikoMitingDeAvance 
#Ipana7oNa10ParaSaLahat
#GobyernongTapatAngatBuhayLahat",Neutral,Non-hate,"['philippines', 'kiko', 'pangilinan']"
"""Wag na nating hanapin ang ayaw humarap sa atin."" VP Leni Robredo #KayLeniNaTayo #10RobredoPresident #PilipinasDebates2022",Neutral,Non-hate,"['wag', 'nating', 'hanapin', 'ayaw', 'humarap', 'vp']"
"Again, b4 you start judging me, I don't support bbm nor leni robredo.",Neutral,Non-hate,"['start', 'judging', 'support', 'bbm']"
"Leni Robredo: Ngayong darating na halalan, ang tatanglaw sa buong bayan: ilaw ng tahanan. 

#TaraNaKayLeni 
#PiliPinasDebates2022 https://t.co/Cr3Zpjulb0",Neutral,Non-hate,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']"
Leni Robredo never did the bare minimum for being the VP. Kasi in the first place it's not the VP's role to do government tasks except to replace the Pres.,Neutral,Non-hate,"['never', 'bare', 'minimum', 'vp', 'kasi', 'first', 'place', ""vp's"", 'role', 'government', 'tasks', 'except', 'replace', 'pres']"
LENI ROBREDO IS MY PRESIDENT 🎀 #LabanLeni2022 https://t.co/QF8tE0xfnS,Neutral,Non-hate,['president']
@nixonapun @ANCALERTS Walang alam mga yan kundi mangurakot! Utang na loob maawa kayo sa bayan natin. Leni robredo for president and kiko pangilinan for Vice President!!!,Neutral,Non-hate,"['alam', 'yan', 'kundi', 'mangurakot', 'utang', 'loob', 'maawa', 'kayo', 'bayan', 'natin', 'president', 'kiko', 'pangilinan', 'vice', 'president']"
"""True leaders show up and man up."" - VP Leni Robredo
#PiliPinasDebates2022",Neutral,Non-hate,"['true', 'leaders', 'show', 'vp']"
"The best man for the job is a WOMAN - VP LENI ROBREDO 🌸

#LETLENILEAD #AngatBuhayLahat  #PiliPinasDebates2022",Neutral,Non-hate,"['best', 'job', 'woman', 'vp']"
"Sa May 9 mag kakaalaman Wala sa survey Yan nasa actual na boto Ang eleksyon....
Ping Lacson for President
Tito Sotto for Vice President
#5 Lacson
#9 Sotto https://t.co/nEhy8NWHk8",Neutral,Non-hate,"['kakaalaman', 'wala', 'survey', 'yan', 'nasa', 'actual', 'boto', 'eleksyon', 'president', 'tito', 'sotto', 'vice', 'president', 'sotto']"
My president Ferdinand Bongbong Marcos Jr!,Neutral,Non-hate,"['president', 'ferdinand']"
President Leni Robredo https://t.co/TsV8DGQ8IC,Neutral,Non-hate,['president']
Presidential aspirant VP Leni Robredo: Ang pagkandidato ay tuloy na tuloy bilang pangulo.,Neutral,Non-hate,"['presidential', 'aspirant', 'vp', 'pagkandidato', 'tuloy', 'tuloy', 'pangulo']"
I can feel it!! LENI ROBREDO 2022,Neutral,Non-hate,['feel']
"AFLK | PILIPINAS DEBATES 2022 COVERAGE
LOOK: VP Leni Robredo answers the question: ""Anong klaseng regulasyon, kung meron man, ang iniyong ipaiiral para makontrol ang fake news syndrome""
📷: Gerald Jao
#IpanaloNa10To
#AviatorsForLeniKiko
#10RobredoPresident
#PiliPinasDebates2022 https://t.co/SGC4zC1ATc",Neutral,Non-hate,"['aflk', 'pilipinas', 'debates', 'coverage', 'look', 'vp', 'answers', 'question', 'anong', 'klaseng', 'regulasyon', 'meron', 'iniyong', 'ipaiiral', 'makontrol', 'fake', 'news', 'syndrome', 'gerald', 'jao']"
"PABAYARAN ANG NAGNAKAW'

Presidential candidate Leody de Guzman suggests auditing the country's debt, saying most of these were stolen money dating back to the Marcos administration. #BilangPilipino2022 #Elections2022 #BotoKo2022

Get updates here: https://t.co/UQ3HBxUaNc https://t.co/8BZazPokQt",Neutral,Non-hate,"['pabayaran', 'nagnakaw', 'presidential', 'candidate', 'suggests', 'auditing', ""country's"", 'debt', 'saying', 'stolen', 'money', 'dating', 'back', 'administration', 'get', 'updates']"
Umaga Grand Rally si Vice President Leni Robredo at Gabi nag Tiktoker siya 🤣🤣🤣🤣🤣 @jpgrobredo mommy mo dogshow na siya https://t.co/eq6n8N5QOb,Neutral,Non-hate,"['umaga', 'grand', 'rally', 'si', 'vice', 'president', 'gabi', 'nag', 'tiktoker', 'mommy', 'dogshow']"
"""At ngayong darating na halalan, ang tatanglaw sa buong bayan ay ilaw ng tahanan.""

--- VP Leni Robredo",Neutral,Non-hate,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']"
mingyu Leni Robredo what 😭,Neutral,Non-hate,['mingyu']
"@MaamSyj Yes!! Proud Bicolano here 💗

Ipagana ta na an satong Presidente Leni Robredo.",Neutral,Non-hate,"['yes', 'proud', 'bicolano', 'ipagana', 'ta', 'satong', 'presidente']"
"Titindig. Lalaban. Mananalo.

Isang malaking karanglan ang iboto ka. Presidente Leni Robredo - ipapanalo natin to sa Ika-siyam ng Mayo. https://t.co/zOeEId0KJR",Neutral,Non-hate,"['titindig', 'lalaban', 'mananalo', 'malaking', 'karanglan', 'iboto', 'presidente', 'ipapanalo', 'natin', 'ika-siyam']"
"LOOK: Presidential candidate Bongbong Marcos holds campaign rally in Bayambang, Pangasinan, as he skips the #CNNPHPresidentialDebate this late afternoon. #TheFilipinoVotes | @RexRemitio 

Presidential debate live blog: https://t.co/E6XCpbyW43 https://t.co/s615qd64Vf",Neutral,Non-hate,"['look', 'presidential', 'candidate', 'holds', 'campaign', 'rally', 'bayambang', 'pangasinan', 'skips', 'late', 'afternoon', 'presidential', 'debate', 'live', 'blog']"
"🔍 Fact-check #78: Manila Mayor Isko Moreno on VP Leni Robredo's Campaign 

Alamin sa komik ng @ABKD2021

Sumali sa #FactsFirstPH Facebook community: https://t.co/Y2dR41YVOf. https://t.co/MGn3rkxn9v",Neutral,Non-hate,"['fact-check', 'manila', 'vp', ""robredo's"", 'campaign', 'alamin', 'komik', 'sumali', 'facebook', 'community']"
"Vice Presidential Spokesperson Barry Gutierrez listed all the channels one can explore if they are looking to help VP Leni Robredo.
https://t.co/KmzWo7hdqB
#AbogadoSnitch",Neutral,Non-hate,"['vice', 'presidential', 'spokesperson', 'barry', 'gutierrez', 'listed', 'channels', 'one', 'explore', 'looking', 'help', 'vp']"
"2016: The last man standing is a WOMAN.
- Congresswoman Leni Robredo

2022: The best man for the job is a WOMAN.
- Vice President Leni Robredo https://t.co/qqXkLDfXdS",Neutral,Non-hate,"['last', 'standing', 'woman', 'congresswoman', 'best', 'job', 'woman', 'vice', 'president']"
"“Wag na nating hanapin ang ayaw humarap sa atin. True leaders show up and man up. Kaya sa darating na Mayo, the best man for the job is a woman.” -Leni Robredo 💕 #KayLeniNaTayo #10RobredoForPresident #PiliPinasDebates2022",Neutral,Non-hate,"['wag', 'nating', 'hanapin', 'ayaw', 'humarap', 'true', 'leaders', 'show', 'darating', 'best', 'job', 'woman']"
"Vice President Leni Robredo on Tuesday, May 3, returned to Iloilo City for the third time since filing her candidacy as President.
https://t.co/BaLnRnwRXV",Neutral,Non-hate,"['vice', 'president', 'tuesday', 'returned', 'iloilo', 'city', 'third', 'time', 'since', 'filing', 'candidacy', 'president']"
"A more detailed response from Pulse Asia regarding the undersampling/oversampling issue. 

Summary: adjusting the proportions could increase further the  gargantuan lead of Bongbong Marcos. https://t.co/OnRYbbhrz1",Neutral,Non-hate,"['detailed', 'response', 'pulse', 'asia', 'regarding', 'undersampling/oversampling', 'issue', 'summary', 'adjusting', 'proportions', 'could', 'increase', 'gargantuan', 'lead']"
"Let's make it on May9!!
⚫️7 Bongbong Marcos @bongbongmarcos https://t.co/1APAiXPOxX",Neutral,Non-hate,"[""let's"", 'make']"
"@taskforcetiwala @DetectiveMask I am solid Lacson-Sotto pero I also believe Leni

Besides, she's not the biggest enemy here
May kalaban pang more than majority on polls kahit na absent and evaded the same question

I think we need to focus more on presenting Ping as the best candidate than dragging others down",Neutral,Non-hate,"['solid', 'lacson-sotto', 'also', 'believe', 'besides', 'biggest', 'enemy', 'kalaban', 'pang', 'majority', 'polls', 'absent', 'evaded', 'question', 'think', 'need', 'focus', 'presenting', 'best', 'candidate', 'dragging', 'others']"
"*Disclaimer: neither @onegai_ph nor the people behind this account is affiliated with any political organization. This is a personal initiative to show and express support to our 2022 Presidential bet, VP Leni Robredo.

#LetLeniLead #LabanLeni2022 #IntoTheNewPH #KPOPSTANS4LENI https://t.co/cPajPgeXAO",Neutral,Non-hate,"['disclaimer', 'neither', 'people', 'behind', 'account', 'affiliated', 'political', 'organization', 'personal', 'initiative', 'show', 'express', 'support', 'presidential', 'bet', 'vp']"
"@jillrobredo @jpgrobredo @aikarobredo @lenirobredo CONGRATULATIONS TO FERDINAND 'BONGBONG' MARCOS JR. AND SARA DUTERTE, PRESIDENT-ELECT AND VICE PRESIDENT-ELECT OF THE REPUBLIC OF THE PHILIPPINES.  the downfall of your mom started when you showed 'KABASTUSAN' to the man who work hard for the country, Rodrigo Duterte, President",Neutral,Non-hate,"['congratulations', 'ferdinand', 'sara', 'duterte', 'president-elect', 'vice', 'president-elect', 'republic', 'philippines', 'downfall', 'mom', 'started', 'showed', 'kabastusan', 'work', 'hard', 'country', 'rodrigo', 'duterte', 'president']"
"Presidential candidate and Manila Mayor Francisco “Isko Moreno” Domagoso will be holding his miting de avance in Moriones, Tondo on Saturday, May 7.

https://t.co/42rwPJKUOJ",Neutral,Non-hate,"['presidential', 'candidate', 'manila', 'francisco', 'holding', 'miting', 'avance', 'moriones', 'tondo', 'saturday']"
norberto gonzales with the assist,Neutral,Non-hate,['assist']
"manifesting President Leni Robredo, the 17th President of the Republic of the Philippines🇵🇭✊🏻💗🌷✨

#Ipana7oNa10ParaSaLahat
#LetLeniKikoLead2022
#KulayRosasAngPilipinas
#AngatBuhayPilipinas",Neutral,Non-hate,"['manifesting', 'president', 'th', 'president', 'republic']"
"""The best man for the job is a woman.""

- VP Leni Robredo",Neutral,Non-hate,"['best', 'job', 'woman', 'vp']"
