Tweet Content,Sentiment,Label,Preprocessed_Tweet
The best person for the job is neither a man nor a woman but a Leni Robredo. #KayLeniNaTayo,Neutral,Non-hate,"['best', 'person', 'job', 'neither', 'woman']"
"Sa mga nag HAHANAP kung anong PLATFORM NI BONGBONG MARCOS JR...
HERE IS THE LINK :
https://t.co/Rj57XR3IHi",Neutral,Non-hate,"['nag', 'hahanap', 'anong', 'platform', 'link']"
"ANG PRESIDENTE LENI ROBREDO

BISE PRESIDENTE KIKO PANGILINAN

💖💚🌸
@lenirobredo @kikopangilinan 
#KikoIsOURVP 
#LeniKikoAllTheWay 
#LetLeniKikoLead
#IbotoNa10Pilipinas 

SHOUT OUT TO @gabvalenciano for the love and unbeatable energy 🔥 https://t.co/hI8nfsW4zD",Neutral,Non-hate,"['presidente', 'bise', 'presidente', 'kiko', 'pangilinan', 'shout', 'love', 'unbeatable', 'energy']"
"@jillrobredo @lenirobredo Perfect🙋‍♀️Presidentiable, our next president madam Leni Robredo💞💞💞",Neutral,Non-hate,"['next', 'president', 'madam']"
"""Fandoms coming as one? Only Leni Robredo can make this unity happen!"" #PHVote #WeDecide  https://t.co/HGXyldqawc",Neutral,Non-hate,"['fandoms', 'coming', 'one', 'make', 'unity', 'happen']"
"""Ang tatanglaw sa buong bayan ay ilaw ng tahanan."" - VP Leni Robredo

Abogada.
Ekonomista.
At higit sa lahat,
ay isang Ina.

#TaraNaKayLeni 
#PiliPinasDebates2022",Neutral,Non-hate,"['tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp', 'abogada', 'ekonomista', 'higit', 'ina']"
wala bang group na fatimanians for leni robredo cmon guyss,Neutral,Non-hate,"['wala', 'bang', 'group', 'fatimanians', 'cmon', 'guyss']"
"VP Leni Robredo: Matubod daw kamo nandaya ako
Crowd: (shouted)  Daiiiiiiiiiiii 
Translate: 
VP Leni Robredo: Naniniwala kayo nandaya ako? 
Crowd: (Sumisigaw) Hindiiiiiiiiii",Neutral,Non-hate,"['vp', 'matubod', 'daw', 'kamo', 'nandaya', 'crowd', 'shouted', 'daiiiiiiiiiiii', 'translate', 'vp', 'naniniwala', 'kayo', 'nandaya', 'crowd', 'sumisigaw', 'hindiiiiiiiiii']"
Hoy bakit trending yung president leni robredo,Neutral,Non-hate,"['hoy', 'trending', 'yung', 'president']"
"Mahigit isang daang dalubhasang ekonomista, parehong dati at present na opisyales ng gobyerno bilib kay Robredo!   

si Leni Robredo ang muling magpapasigla sa ating ekonomiya! 

 #10RobredoPresident https://t.co/WeIvY9quRm",Neutral,Non-hate,"['mahigit', 'daang', 'dalubhasang', 'ekonomista', 'parehong', 'dati', 'present', 'opisyales', 'gobyerno', 'bilib', 'kay', 'si', 'muling', 'magpapasigla', 'ekonomiya']"
"@via_agui Mag research muna... para hindi masayang ang tulong ninyo.
Try to contact TLR Team Leni Robredo siguro...😊
#LetLeniLead 🇵🇭 
#LeniKiko2022 🇵🇭",Neutral,Non-hate,"['research', 'muna', 'masayang', 'tulong', 'ninyo', 'try', 'contact', 'tlr', 'team']"
"#TheBigStory | Vice Pres. Leni Robredo holds a grand rally dubbed ""Liyag Para Kay Leni"" in Agusan del Sur in the final stretch of the campaign. #BilangPilipino2022 
https://t.co/LRh8bhxbyT",Neutral,Non-hate,"['vice', 'pres', 'holds', 'grand', 'rally', 'dubbed', 'liyag', 'kay', 'agusan', 'del', 'sur', 'final', 'stretch', 'campaign']"
"Presidential aspirant Jose Montemayor Jr. said that during his campaign period, he observed that 85 to 90 million Filipinos are poor and sick, which makes the life of every Filipino much harder during the pandemic. #PiliPinasDebates2022 #BilangPilipino2022 https://t.co/N51Af3jEkm",Neutral,Non-hate,"['presidential', 'aspirant', 'said', 'campaign', 'period', 'observed', 'million', 'filipinos', 'poor', 'sick', 'makes', 'life', 'every', 'filipino', 'much', 'harder', 'pandemic']"
"Leni, if you could time travel, what would Leni Robredo have to say to little Maria Leonor?",Neutral,Non-hate,"['could', 'time', 'travel', 'would', 'say', 'little', 'maria', 'leonor']"
"Kung hindi kasalanan ni Bongbong Marcos ang kasalanan ng kanyang ama, bakit niyo isinisisi kay Leni ang nagawa ng Aquino?  Ni-hindi nga sila magkamag-anak.",Neutral,Non-hate,"['kasalanan', 'kasalanan', 'ama', 'niyo', 'isinisisi', 'kay', 'nagawa', 'aquino', 'ni-hindi', 'nga', 'magkamag-anak']"
"This is my 2nd time to see VP Leni Robredo in tears, the first one was when the late Jessie Robredo died and earlier when Vice Ganda and Nica serenaded her with 'Rosas'. And I cried too 😢 https://t.co/XsWfcSwqZO",Neutral,Non-hate,"['time', 'see', 'vp', 'tears', 'first', 'one', 'late', 'jessie', 'died', 'earlier', 'vice', 'ganda', 'nica', 'serenaded', 'rosas', 'cried']"
Presidential aspirant VP Leni Robredo on rumored run or substitution of Mayor Sara Duterte: Hindi ko dapat problemahin 'yun. Focus na ako sa laban namin (ni Sen. Pangilinan),Neutral,Non-hate,"['presidential', 'aspirant', 'vp', 'rumored', 'run', 'substitution', 'sara', 'duterte', 'problemahin', 'yun', 'focus', 'sen', 'pangilinan']"
Kay Leni tayoooooo Ini si governor toto defensor for governor aton ikampanya kag botohon for president Leni Robredo for vice president Kiko pangilinan robredo-oh-oh this political ad is paid for by Arthur defensor Jr mina iloilo,Neutral,Non-hate,"['kay', 'tayoooooo', 'ini', 'si', 'governor', 'toto', 'defensor', 'governor', 'aton', 'ikampanya', 'kag', 'botohon', 'president', 'vice', 'president', 'kiko', 'pangilinan', 'robredo-oh-oh', 'political', 'ad', 'paid', 'arthur', 'defensor', 'mina', 'iloilo']"
"@bamaquino ""ANG PINAPANGAKO NAMIN NI SENATOR KIKO, AY PAMAHALAANG HINDI LANG CORRUPT!"" 😂😂😂 - LENI ROBREDO https://t.co/WOl3vgmt2Q",Neutral,Non-hate,"['pinapangako', 'senator', 'kiko', 'pamahalaang', 'lang', 'corrupt']"
"My President Ping Lacson 
#PINGdigmaan #CNNPHPresidentialDebate #LacsonSottoPanaloTayo https://t.co/oRv38LQR9J",Neutral,Non-hate,['president']
Norberto Gonzales #PiliPinasDebates2022 https://t.co/0E1Ygidt4L,Neutral,Non-hate,[]
"Hindi kasalanan ng anak ang kasalanan ng ama, ika nga. At lalong hindi kasalanan ni Leni Robredo at ng supporters niya ang kasalanan ni Mark Anthony Villanueva. 

Pinananagot dapat ang mga tunay na may sala.",Neutral,Non-hate,"['kasalanan', 'anak', 'kasalanan', 'ama', 'ika', 'nga', 'lalong', 'kasalanan', 'supporters', 'kasalanan', 'mark', 'anthony', 'villanueva', 'pinananagot', 'tunay', 'sala']"
"Under President Leni Robredo &amp;VP Kiko Pangilinan, recovery&amp; rebuilding of the Philippine economy is priority. Rooting out corruption in the halls of government &amp;held accountable those corrupt officials could help the trajectory to improve our kababayans standard of living.🇵🇭🙏🏼💗 https://t.co/yBErJzqWU6",Neutral,Non-hate,"['president', 'amp;vp', 'kiko', 'pangilinan', 'recovery&amp', 'rebuilding', 'philippine', 'economy', 'priority', 'rooting', 'corruption', 'halls', 'government', 'amp;held', 'accountable', 'corrupt', 'officials', 'could', 'help', 'trajectory', 'improve', 'kababayans', 'standard']"
"""True leaders show up and man up!"" -LENI ROBREDO 🔥🔥🔥

#KayLeniNaTayo 
#PiliPinasDebates2022 
#MarcosDuwagParin",Neutral,Non-hate,"['true', 'leaders', 'show']"
"#CDNTopStories: When Vice President Leni Robredo stepped out on Thursday to announce her decision to run for president, she was wearing a distinctive pink ribbon. https://t.co/Dk9MNw0Chy #CDNDigital https://t.co/iiT2zQgaB1",Neutral,Non-hate,"['vice', 'president', 'stepped', 'thursday', 'announce', 'decision', 'run', 'president', 'wearing', 'distinctive', 'pink', 'ribbon']"
"The best man for the job is a woman.
-VP Leni Robredo

#PiliPinasDebates2022",Neutral,Non-hate,"['best', 'job', 'woman', 'vp']"
"@Eionare Sadly you can't vote since you're not a filipino, but you can promote her to your filo friends to vote leni robredo as our next president and also kiko pangilinan as our vice president. 🥰",Neutral,Non-hate,"['sadly', ""can't"", 'vote', 'since', 'filipino', 'promote', 'filo', 'friends', 'vote', 'next', 'president', 'also', 'kiko', 'pangilinan', 'vice', 'president']"
"During the #PiliPinasDebates2022: The Turning Point presidential debate by the Commission on Elections, Ka Leody de Guzman answers to the question of whether he thinks corruption is due to the weakness of the people or the current government system. #BilangPilipino2022 https://t.co/AVEHiZKAhk",Neutral,Non-hate,"['turning', 'point', 'presidential', 'debate', 'commission', 'elections', 'answers', 'question', 'whether', 'thinks', 'corruption', 'due', 'weakness', 'people', 'current', 'government', 'system']"
@AwraBriguelaaa Just claim it na mananalo si leni robredo bilang pangulo ng pilipinas 🤞💗💗,Neutral,Non-hate,"['claim', 'mananalo', 'si', 'pangulo', 'pilipinas']"
"""Ngayong darating na halalan, ang tatanglaw sa buong bayan ay ang ilaw ng tahanan.""

- Vice President Leni Robredo

#TaraNaKayLeni
#PiliPinasDebates2022",Neutral,Non-hate,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vice', 'president']"
Philippines election: Bongbong poised to become president as Marcos history is rewritten | Philippines | The Guardian https://t.co/DlXy3ZNlsv,Neutral,Non-hate,"['philippines', 'election', 'poised', 'become', 'president', 'history', 'rewritten', 'philippines', 'guardian']"
PRESIDENT OF THE PHIPPINES LENI ROBREDO 2022 cutie,Neutral,Non-hate,"['president', 'phippines', 'cutie']"
"""The best man for the job is a woman."" - VP Leni Robredo #LeniRobredoForPresident #KayLeniNaTayo #PiliPinasDebates2022 

🌸",Neutral,Non-hate,"['best', 'job', 'woman', 'vp']"
"PTV: BongBong Marcos Interview | March 19,2022 |Ruel P. https://t.co/o2MGBRJu0N via @YouTube",Neutral,Non-hate,"['ptv', 'interview', 'march', 'ruel', 'via']"
"Tbh, Leni Robredo is my presidential bet at first, then suddenly in the middle or her campaigning rally daghan kaayog issues esp. the senatorial candidates seg pandaut daz y  I don't like their ganap. Bye! Though pasok ang credentials and experiences pero naa pajuy kulang batasan",Neutral,Non-hate,"['tbh', 'presidential', 'bet', 'first', 'suddenly', 'middle', 'campaigning', 'rally', 'daghan', 'kaayog', 'issues', 'esp', 'senatorial', 'candidates', 'seg', 'pandaut', 'daz', 'like', 'ganap', 'bye', 'though', 'pasok', 'credentials', 'experiences', 'naa', 'pajuy', 'batasan']"
"VP Leni Robredo says she has been number the one target of disinformation, with the number one beneficiary being Marcos, Jr. #PilipinasDebates2022 

Read more: https://t.co/oApBWDqfx7 https://t.co/p80KLrPS0b",Neutral,Non-hate,"['vp', 'says', 'number', 'one', 'target', 'disinformation', 'number', 'one', 'beneficiary', 'read']"
11:11 President Leni Robredo #LetLeniLead2022,Neutral,Non-hate,['president']
@jabjimenez What happen to your Bongbong Marcos?,Neutral,Non-hate,['happen']
"Vice President Leni Robredo’s announcement of her presidential bid in the May 2022 polls was a tearful moment for Senator Francis “Kiko” Pangilinan.

https://t.co/7HqT3R2Y22",Neutral,Non-hate,"['vice', 'president', ""robredo's"", 'announcement', 'presidential', 'bid', 'polls', 'tearful', 'moment', 'senator', 'francis', 'kiko', 'pangilinan']"
PILIPINAS!!!! IPAGLALABAN KITA HANGGANG DULO!! MANANALO SI LENI ROBREDO,Neutral,Non-hate,"['pilipinas', 'ipaglalaban', 'kita', 'dulo', 'mananalo', 'si']"
"Ang tatanglaw sa buong bayan ay ilaw ng tahanan 

- President Leni Robredo 🌸
🌸✨✨✨✨😭😭😭
#PiliPinasDebates2022",Neutral,Non-hate,"['tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'president']"
Coach Yeng on surviving the '70s: 'Sobrang hirap ng martial law para sa amin' https://t.co/egRCir8LZL via @SpinPh,Neutral,Non-hate,"['coach', 'yeng', 'surviving', 'sobrang', 'hirap', 'martial', 'law', 'via']"
"#HUWAG PO NATING IBOTO ANG MGA NAG-ALIS NANG PONDO SA NTF-ELCAC

1. Risa Hontiveros
2. Alan Cayetano
3. Ping Lacson
4. Gordon
5. Villanueva
6. Sotto
7. Kiko Pangilinan
8. Nancy Binay
9. Recto
10. Migz Zubiri
11. Delima
12. Koko Pimentel
13. Grace Poe
14. Gatchalian

#StrongerPH https://t.co/l8TOE44LbS",Neutral,Non-hate,"['po', 'nating', 'iboto', 'nag-alis', 'nang', 'pondo', 'ntf-elcac', 'risa', 'hontiveros', 'alan', 'cayetano', 'gordon', 'villanueva', 'sotto', 'kiko', 'pangilinan', 'nancy', 'binay', 'recto', 'migz', 'zubiri', 'delima', 'koko', 'pimentel', 'grace', 'poe', 'gatchalian']"
"Presidential bet VP Leni Robredo noted the need to uphold the protection of human rights in the government's war on drugs. #PiliPinasDebates2022 #BilangPilipino2022

LIVE UPDATES: https://t.co/99tMul7PLV https://t.co/uMzgMM6DiH",Neutral,Non-hate,"['presidential', 'bet', 'vp', 'noted', 'need', 'uphold', 'protection', 'human', 'rights', ""government's"", 'war', 'drugs', 'live', 'updates']"
me sobrang shookt kasi natatagalog ka pala 😂 go leni robredo! https://t.co/kGdrMhIdRU,Neutral,Non-hate,"['sobrang', 'shookt', 'kasi', 'natatagalog', 'pala']"
"Ang Presidente, Leni Robredo cutie
Bise Presidente, Kiko Pangilinan cutie
Senators Diokno, Baguilat, Hontiveros, Espiritu, Matula, Labog, Zubiaga cuties
TWEETING IT INTO EXISTENCE.",Neutral,Non-hate,"['presidente', 'cutie', 'bise', 'presidente', 'kiko', 'pangilinan', 'cutie', 'senators', 'diokno', 'baguilat', 'hontiveros', 'espiritu', 'matula', 'labog', 'zubiaga', 'cuties', 'tweeting', 'existence']"
@cnnphilippines bakit hindi makakuha ng 100% support si leni robredo sa mga endorsement nya? dinadaan sa patingi tingi. 🤣,Neutral,Non-hate,"['makakuha', 'support', 'si', 'endorsement', 'nya', 'dinadaan', 'patingi', 'tingi']"
"eto ang presidente ko.. si Leni Robredo.

#10RobredoPresident 
#IpanaloNa10To https://t.co/iOjtiXKHxm",Neutral,Non-hate,"['eto', 'presidente', 'si']"
@anjpessumal @leahnavarro It looks like the Manchurian candidates will be ganging up on the only real opposition Leni Robredo during the campaign.,Neutral,Non-hate,"['looks', 'like', 'manchurian', 'candidates', 'ganging', 'real', 'opposition', 'campaign']"
"""Sa mayo, the best man for the job is A WOMAN.""

Vice President Leni Robredo, the lone female presidential bet, says in her closing speech. 

#KayLeniNaTayo
#10RobredoPresident 
#PiliPinasDebates2022 https://t.co/A8tUbAa1up",Neutral,Non-hate,"['best', 'job', 'woman', 'vice', 'president', 'lone', 'female', 'presidential', 'bet', 'says', 'closing', 'speech']"
"ANG PRESIDENTE, LENI ROBREDO!
BISE-PRESIDENTE, KIKO PANGILINAN!
GOBYERNONG TAPAT, ANGAT BUHAY LAHAT!

Please Pilipinas! Ipanalo natin tayong Sambayanang Pilipino! 🇵🇭 

💝💚",Neutral,Non-hate,"['presidente', 'bise-presidente', 'kiko', 'pangilinan', 'gobyernong', 'tapat', 'angat', 'buhay', 'please', 'pilipinas', 'ipanalo', 'natin', 'tayong', 'sambayanang', 'pilipino']"
"@jakeneedshelp_ pictures of leni? you can find in pintrest or google just search ""leni robredo""",Neutral,Non-hate,"['pictures', 'find', 'pintrest', 'google', 'search']"
ping “hindi ako naniniwala sa deadlines” lacson is me during the end of every semester,Neutral,Non-hate,"['naniniwala', 'deadlines', 'end', 'every', 'semester']"
Grabe yung AKLAN for LENI ROBREDO,Neutral,Non-hate,"['grabe', 'yung', 'aklan']"
Walang budget para sa foods ng mga poll watchers. May 114 akong papakain buong araw this election day. Pero di na sya problema kase nag ambagan mga kapatid ko. Swerte ko no? Pero mas maswerte tayo kung mananalo si Leni Robredo!! 🌸💗,Neutral,Non-hate,"['budget', 'foods', 'poll', 'watchers', 'akong', 'papakain', 'buong', 'araw', 'election', 'day', 'di', 'sya', 'problema', 'kase', 'nag', 'ambagan', 'kapatid', 'swerte', 'mas', 'maswerte', 'mananalo', 'si']"
The tandem of labor leader Leody de Guzman and Walden Bello is set to hold their miting de avance in Quezon City on Wednesday. #VotePH | @zacariansINQ https://t.co/V7T8GNrYYt,Neutral,Non-hate,"['tandem', 'labor', 'leader', 'walden', 'bello', 'set', 'hold', 'miting', 'avance', 'quezon', 'city', 'wednesday']"
"My President, Leni Robredo https://t.co/h2ZDtodIUj",Neutral,Non-hate,['president']
The Leni Robredo Podcast #LetLeniLead2022 #LabanLeni2022 https://t.co/sxTbyggTNR,Neutral,Non-hate,['podcast']
"Kaibigan ba o kaaway ang CPP-NPA-NDF?

WHO'S YOUR BET???
Ernie Abella
Norberto Gonzales
Ka Leody De Guzman
Bongbong Marcos

#SMNIelectionwatch2022
#SMNIpresidentialdebate 
#ItuloyAngPagbabago
#TruthThatMatters https://t.co/LSEm1VSLxS",Neutral,Non-hate,"['kaibigan', 'ba', 'kaaway', 'cpp-npa-ndf', ""who's"", 'bet']"
"#ICYMI: Robredo: “Magtiwala lang, magtiwala lang kasi hindi lang naman ako ang nagsipag, sila din. Hindi lang naman ako ang ginawa ang lahat, pero sila din."" https://t.co/ULtrNARIQE",Neutral,Non-hate,"['magtiwala', 'lang', 'magtiwala', 'lang', 'kasi', 'lang', 'naman', 'nagsipag', 'lang', 'naman']"
"@BBCWorld The only serious reform-minded candidate is Norberto Gonzales (I voted for him overseas). Unfortunately, a Marcos presidency is already written all over the wall.",Neutral,Non-hate,"['serious', 'reform-minded', 'candidate', 'voted', 'overseas', 'unfortunately', 'presidency', 'already', 'written', 'wall']"
"""Filipinos worthy of the Philippines, and a Philippines worthy of the Filipinos."" 

- Ernie Abella
🇵🇭❤

#ErnieAbella2022
#Halalan2022
#CivilSociety
#SMNIpresidentialdebate https://t.co/l0yHPpDwVq",Neutral,Non-hate,"['filipinos', 'worthy', 'philippines', 'philippines', 'worthy', 'filipinos']"
@frfielpareja Catholic church are vote BBM AND DUTERTE VS LENI ROBREDO?,Neutral,Non-hate,"['catholic', 'church', 'vote', 'bbm', 'duterte', 'vs']"
"As a long-time public servant, presidential candidate Ping Lacson (@iampinglacson) says he can proudly say his hands are clean of corruption.

Read More:   https://t.co/zY2mdXTLcY

#KaTriVote2022 
#PulsoNgBayan
#DailyTribune",Neutral,Non-hate,"['long-time', 'public', 'servant', 'presidential', 'candidate', 'says', 'proudly', 'say', 'hands', 'clean', 'corruption', 'read']"
@ABSCBNNews Have noticed that Mr Norberto Gonzales dispenses such practical and extremely patriotic advice.,Neutral,Non-hate,"['noticed', 'mr', 'dispenses', 'practical', 'extremely', 'patriotic', 'advice']"
@giasison @teamrobredoph Laban ni VP-LENI ay laban nating lahat.Mabuhay po kayo Madam Pres. LENI ROBREDO.,Neutral,Non-hate,"['vp-leni', 'nating', 'lahat.mabuhay', 'po', 'kayo', 'madam', 'pres']"
"Most Sincere: Ka Leody de Guzman
Wisest: Ernesto Abella
Most Patriotic: Norberto Gonzales
Most Experienced: Bongbong Marcos

Special mention sa panelists na nag-elevate sa level of conversation nation. YES to more platform-based debates, kudos @smninews

#SMNIPresidentialDebate",Neutral,Non-hate,"['sincere', 'wisest', 'ernesto', 'patriotic', 'experienced', 'special', 'mention', 'panelists', 'nag-elevate', 'level', 'conversation', 'nation', 'yes', 'platform-based', 'debates', 'kudos']"
""" Wag na nating hanapin ang ayaw humarap sa atin... True LEADERS show up and man up... And the BEST man for the job is a WOMAN"" - VP Leni Robredo

#KayLeniNaTayo
#10RobredoPresident
#PiliPinasDebates2022 
@lenirobredo https://t.co/7ySl2gAi8X",Neutral,Non-hate,"['wag', 'nating', 'hanapin', 'ayaw', 'humarap', 'true', 'leaders', 'show', 'best', 'job', 'woman', 'vp']"
"JUST IN: Presidential aspirant Ferdinand ""Bongbong' Marcos Jr. said he will make his SALN available to the public during the SMNI Presidential Debate. https://t.co/HFGmlAaUnE",Neutral,Non-hate,"['presidential', 'aspirant', 'ferdinand', 'said', 'make', 'saln', 'available', 'public', 'smni', 'presidential', 'debate']"
"Isko Moreno @IskoMoreno 
Nacionalista(2006-2010)
UNA(2010-2014)
PMP (2014-2016)
NUP (2016-2021) 
Aksyon Demokratiko (2021-Present)

Leni Robredo
Liberal Party (2013-Present) https://t.co/DPY4LODNfM",Neutral,Non-hate,"['nacionalista', 'pmp', 'nup', 'aksyon', 'demokratiko', 'present', 'liberal', 'party', 'present']"
"I believe that when BBM announced his plans, she made up her mind right then. She knew what another Marcos in the Malacañang would be unfair for the Filipinos to experience it again. So yes, Bongbong was part of it but it's also so much more than just that. #LabanLeni2022",Neutral,Non-hate,"['believe', 'bbm', 'announced', 'plans', 'made', 'mind', 'right', 'knew', 'another', 'malacanang', 'would', 'unfair', 'filipinos', 'experience', 'yes', 'part', 'also', 'much']"
"MARAMING SALAMAT PO SA INYONG SUPORTA 🌹💙😊

-Sec. Norberto Gonzales 
🌹💙
#PiliPinasDebates2022 
#VoteSAFEPilipinas
#PHVote
 #WeDecide
#norbertogonzales 
#teamnorbertogonzales
#MyPresident https://t.co/w0nVu9IgD6",Neutral,Non-hate,"['maraming', 'salamat', 'po', 'suporta', 'sec']"
"Please help support Leni for President 2022, add a #Twibbon now! https://t.co/u2nmXQDy0I",Neutral,Non-hate,"['please', 'help', 'support', 'president', 'add']"
Ka Leody says upholding human rights is of utmost importance. He adds that we have passed the age of barbarism. De Guzman notes that the government should focus more on economic development than the war on drugs. @bworldph,Neutral,Non-hate,"['says', 'upholding', 'human', 'rights', 'utmost', 'importance', 'adds', 'passed', 'age', 'barbarism', 'notes', 'government', 'focus', 'economic', 'development', 'war', 'drugs']"
"9. Mr. Faisal Mangondato
- i think he will do anything para machange ang system ng government.
- no clear plans
- parang hindi sya comfortable sa setup.",Neutral,Non-hate,"['mr', 'think', 'anything', 'machange', 'system', 'government', 'clear', 'plans', 'parang', 'sya', 'comfortable', 'setup']"
"""A true leader show up, and Man up""
-Leni Robredo
#PiliPinasDebates2022 
#KayLeniNaTayo 
#10RobredoForPresident",Neutral,Non-hate,"['true', 'leader', 'show']"
"Bongbong Marcos lang sakalam

SMNI DEBATES MATTER
#GoBBMforSMNI",Neutral,Non-hate,"['lang', 'sakalam', 'smni', 'debates', 'matter']"
"780,000 strong for our future 🌸

# 10 ROBREDO, LENI 🌸💖🎀
YOUR FUTURE PRESIDENT https://t.co/5bNeDUFAmv",Neutral,Non-hate,"['strong', 'future', 'future', 'president']"
"""Ipapanawagan natin at tututukan natin, na sa panahong ito,

MANGGAGAWA NAMAN,

hindi kapitalista!""

- Presidential bet Ka Leody De Guzman in his Closing Statement

#TayoNaman
#CNNPHPresidentialDebate https://t.co/L8aWXPgMvv",Neutral,Non-hate,"['ipapanawagan', 'natin', 'tututukan', 'natin', 'panahong', 'manggagawa', 'naman', 'kapitalista', 'presidential', 'bet', 'closing', 'statement']"
"@EDENAGU43721338 Hindi ko po iboboto si BBM, pero hindi ko rin po iboboto si Leni. Isko Moreno Domagoso po ang iboboto ko.. Marhay na aldao!",Neutral,Non-hate,"['po', 'iboboto', 'si', 'bbm', 'rin', 'po', 'iboboto', 'si', 'po', 'iboboto', 'marhay', 'aldao']"
"Ok lang magbago ng isip.

Wag nating sayangin si Leni Robredo. #TaraNaKayLeni https://t.co/YTYpRak14T",Neutral,Non-hate,"['ok', 'lang', 'magbago', 'isip', 'wag', 'nating', 'sayangin', 'si']"
"@rapplerdotcom @jairojourno @RhaydzBarcia At Mabuhay Ka! Mr. Antonio ""Tony"" Esquelador Jr, 30, of Barangay Puro, Legazpi City. Salamat sa pinapakita mo’ng lakas!💓Inspiration ka rin sa aming lahat!👏gaya rin na inspiration natin na si VP Leni Robredo!🙏🏻🛐🌸💕💓",Neutral,Non-hate,"['mabuhay', 'mr', 'antonio', 'tony', 'esquelador', 'barangay', 'puro', 'legazpi', 'city', 'salamat', 'pinapakita', ""mo'ng"", 'rin', 'rin', 'inspiration', 'natin', 'si', 'vp']"
Ambag ko ay boto para kay Leni Robredo!,Neutral,Non-hate,"['ambag', 'boto', 'kay']"
hETO NA ANG ATING PINUNO HANDA NANG MAGSILBI HUSAY AT TIBAY PUSO AT ISIP KAY LENI TAYO (LENI ROBREDO OH OH) KAY LENI TAYO (LENI ROBREDO OH OH ),Neutral,Non-hate,"['heto', 'pinuno', 'handa', 'nang', 'magsilbi', 'husay', 'tibay', 'puso', 'isip', 'kay', 'oh', 'oh', 'kay', 'oh', 'oh']"
@theadtan Leni Robredo,Neutral,Non-hate,[]
"Yung attire ni VP Leni Robredo hindi pang-debate.
Pang SONA na. (22283827)

#10RobredoPresident
#IpanaloNa10To",Neutral,Non-hate,"['yung', 'attire', 'vp', 'pang-debate', 'pang', 'sona']"
"Salamat Shaina .. saw this from her IG
kay President Leni Robredo tayo #MakatiIsPink https://t.co/OR2Qm9xctS",Neutral,Non-hate,"['salamat', 'shaina', 'saw', 'ig', 'kay', 'president']"
"#10RobredoPresident on corruption | CNN Presidential Debates (02/27/22) https://t.co/sTfn62zGIO via 
@YouTube

THE PHILIPPINES NEEDS LENI ROBREDO TO CLEAN UP THE PHILIPPINE GOVERNMENT.

SHE KNOWS HOW TO DO IT TOO.

VOTE LENI ROBREDO 4 PRES N KIKO PANGILINAN 4 VP",Neutral,Non-hate,"['corruption', 'cnn', 'presidential', 'debates', 'via', 'philippines', 'needs', 'clean', 'philippine', 'government', 'knows', 'vote', 'pres', 'kiko', 'pangilinan', 'vp']"
"Challenge  to the BIR: File a Criminal Case Against Ferdinand “Bongbong” Marcos, Jr. - Sign the Petition! https://t.co/3yJQfJJ57W via @ChangePilipinas",Neutral,Non-hate,"['challenge', 'bir', 'file', 'criminal', 'case', 'ferdinand', 'sign', 'petition', 'via']"
"Presidential candidate and Senator Panfilo “Ping” Lacson on the recommendation to implement a 4-day workweek to help workers cushion the effects of high fuel cost. 
#KatriVote2022
#PulsoNgBayan
#DailyTribune https://t.co/MS2dj9EBSd",Neutral,Non-hate,"['presidential', 'candidate', 'senator', 'panfilo', 'recommendation', 'implement', 'day', 'workweek', 'help', 'workers', 'cushion', 'effects', 'high', 'fuel', 'cost']"
@bubblegyu_m leni robredo vs bb marcos Control your temper So dont be angry 😵😓🤘👿🥺,Neutral,Non-hate,"['vs', 'bb', 'control', 'temper', 'dont', 'angry']"
"P1/2
Last day giving out campaign materials. An old man approached us asking ""Robredo ba yan?"" After handing him the materials he asked for more. Bigyan nya daw mga kapit bahay nya. And then he added ""Iglesia ako pero Leni boboto ko. Ayoko kay BBM."" https://t.co/1V2hjLYBqy",Neutral,Non-hate,"['last', 'day', 'giving', 'campaign', 'materials', 'old', 'approached', 'us', 'asking', 'ba', 'yan', 'handing', 'materials', 'asked', 'bigyan', 'nya', 'daw', 'kapit', 'bahay', 'nya', 'added', 'iglesia', 'boboto', 'ayoko', 'kay', 'bbm']"
say it louder! double-degree economist-lawyer leni robredo !! bbm could never as we speak :P https://t.co/3y8Ht7ja6h,Neutral,Non-hate,"['say', 'louder', 'double-degree', 'economist-lawyer', 'bbm', 'could', 'never', 'speak']"
"Sa bawat polisiya na ipatutupad, nakaangkla dapat ito sa mga pangangailangan ng maaapektuhan. Suportado ni Leni Robredo ang panukalang 4-day work week basta hindi makokompromiso ang benepisyo at sahod ng bawat manggagawa.

#KayLeniNaTayo
#10RobredoPresident
#PiliPinasDebates2022 https://t.co/LR5wD4VNkg",Neutral,Non-hate,"['polisiya', 'ipatutupad', 'nakaangkla', 'pangangailangan', 'maaapektuhan', 'suportado', 'panukalang', 'day', 'work', 'week', 'basta', 'makokompromiso', 'benepisyo', 'sahod', 'manggagawa']"
"#NagaIsPink #BicolIsPink 
President leni robredo https://t.co/geO5YoB6cz",Neutral,Non-hate,['president']
